Date,Close,Volume,VIX_Close,RSI_14,MACD,MACD_Signal,Next_Day_Return,Target_Up,PTT_Score,PTT_Volume,Yahoo_Score,Yahoo_Volume,News_Score,News_Volume,ADR_Ret,SOX_Ret,FX_Ret
2023-05-22,504.2413024902344,17208135,17.209999084472656,71.12666557431365,2.9106676647051586,-1.265622194952888,-0.001883377083515,0,1.1,1.0,0.86,4.0,0.76,4.0,-0.003280141882412324,-0.000755416125310937,-0.006204455438233225
2023-05-23,503.2916259765625,19588873,18.530000686645508,75.3729796933278,3.843665457493614,-0.2437646644635875,-0.0094338661618519,0,1.25,1.0,1.59,2.0,0.54,2.0,-0.0022905982863488106,-0.009289356516711367,0.0036054580670876746
2023-05-24,498.5436401367187,19086681,20.030000686645508,69.28562804067067,4.152087473650965,0.6354057631593231,0.0342857779477063,1,0.68,2.0,-0.28,3.0,0.71,6.0,0.0013389437537105753,-0.013955433631935077,-0.011695063576008913
2023-05-25,515.6365966796875,63827245,19.13999938964844,74.99992526292503,5.709952111120458,1.6503150327515503,0.0423571202825694,1,0.51,2.0,1.29,1.0,0.95,5.0,0.004709616568235431,-0.0034277674204428177,-0.016790200444202208
2023-05-26,537.4774780273438,95808471,17.950000762939453,79.52372382519441,8.607723178339825,3.0417966618692054,0.003533601005947,1,1.11,1.0,0.89,1.0,0.69,1.0,9.733202517114847e-05,0.12004871231613201,0.06806138005964701
2023-05-30,537.4774780273438,40136130,17.459999084472656,82.81235197332633,12.47598599227581,6.1909820264576645,-0.0141342904652504,0,0.0,0.0,0.96,9.0,1.21,5.0,-0.0024317613065398813,0.12004871231613201,0.06806138005964701
2023-05-31,529.880615234375,81176782,17.940000534057617,79.49991644385027,12.937883999769952,7.540362421120123,-0.012544744241936,0,0.0,0.0,0.65,10.0,1.11,7.0,-0.00485579828710947,0.12004871231613201,0.06806138005964701
2023-06-01,523.2333984375,24477529,15.649999618530272,76.4422556955094,12.62206732099304,8.556703401094707,0.019963824513663,1,0.78,2.0,1.46,2.0,1.24,4.0,0.0008285623590460478,-0.03324180524913245,-0.027106055927718087
2023-06-02,533.6791381835938,30206141,14.600000381469728,79.03927532640091,13.064069762426072,9.45817667336098,-0.0124554555748593,0,0.54,3.0,0.96,2.0,1.06,3.0,0.002768221503654411,0.002535863593851495,0.015510358467855312
2023-06-05,527.0319213867188,16827391,14.729999542236328,72.32143087717668,12.731227375052583,10.112786813699302,0.0090087993004197,1,0.42,2.0,1.94,1.0,0.9,3.0,-0.00205902953817072,0.001011811976932897,-0.001522806910548291
2023-06-06,531.7798461914062,20228086,13.960000038146973,69.90290565414894,12.70412004885128,10.631053460729698,0.01428572904253,1,1.03,1.0,1.07,5.0,1.5,3.0,0.002753178441449622,-0.008995379467936382,-0.016359109714348397
2023-06-07,539.376708984375,27604813,13.9399995803833,68.99998585971034,13.144123363102892,11.133667441204338,-0.0158451572837752,0,1.05,1.0,1.3,3.0,1.44,4.0,-0.0006913027091105528,0.018051739840151848,0.012839264949689122
2023-06-08,530.8302001953125,23080195,13.649999618530272,62.61673709787385,12.65729194393782,11.438392341751037,0.0107336656884886,1,0.79,2.0,1.39,5.0,1.36,3.0,-0.00045683059769185963,0.00470866945333781,-0.003199274144382036
2023-06-09,536.5279541015625,19091713,13.829999923706056,65.17856861043163,12.58615035228206,11.66794394385724,0.0159291751502819,1,0.0,0.0,0.87,9.0,1.04,7.0,0.0026475905649385734,-0.003489743446403404,0.010681108671079409
2023-06-12,545.0744018554688,26392389,15.010000228881836,68.33336636309636,13.068748637167914,11.948104882519376,0.0331009499021275,1,0.0,0.0,0.88,9.0,1.12,3.0,-0.0021847668096783845,0.028617157766269496,0.003030430392392258
2023-06-13,563.1168823242188,56174363,14.609999656677246,75.37312573747374,14.737207289361436,12.505925363887789,-0.0050590135145842,0,0.7,4.0,1.2,5.0,1.05,6.0,0.000495978614851067,0.04143953272866008,0.03310381148664754
2023-06-14,560.26806640625,23583314,13.880000114440918,69.74788327381222,15.649202886206696,13.13458086835157,0.0063854713450679,1,0.46,4.0,1.56,1.0,1.28,7.0,0.0016405400768413347,-0.0024284289472603637,0.011533202169796253
2023-06-15,563.8456420898438,27392154,14.5,63.916086529082904,16.470781509363974,13.801820996554053,-0.0033841568461385,0,0.0,0.0,1.03,6.0,1.62,6.0,-0.004340447382571333,0.005711590231484154,0.015226728098931996
2023-06-16,561.9375,38128802,13.539999961853027,61.90558399962896,16.77455078803962,14.396366954851166,-0.0101867275261372,0,0.75,1.0,1.35,5.0,1.22,4.0,0.005013448997665648,-0.016660200821119076,-0.008473812796644165
2023-06-20,556.2131958007812,16221413,13.880000114440918,64.47211027749843,15.857177564744577,15.0034694102109,-0.0034304850533803,0,0.0,0.0,0.97,9.0,0.0,0.0,0.001784501265216898,-0.016660200821119076,-0.008473812796644165
2023-06-21,554.3051147460938,21703937,13.199999809265137,68.01512611108477,15.126591353724052,15.028093798913533,-0.0120481383788449,0,0.64,3.0,0.61,4.0,0.12,6.0,0.0027289097851679323,-0.016660200821119076,-0.008473812796644165
2023-06-26,547.6267700195312,27142262,14.25,58.456138117638005,13.849066493925534,14.792288337915933,-0.0034843842454518,0,-0.45,3.0,1.52,2.0,1.32,5.0,0.0022895214931535346,-0.011829634352205964,-0.01769256420448162
2023-06-27,545.7186279296875,21501718,13.739999771118164,62.020052593103856,12.538116120888615,14.34145389451047,0.0034965676306171,1,1.12,2.0,0.87,3.0,0.31,2.0,0.00010326359102408311,-0.017662612217803852,0.0025836350010901565
2023-06-28,547.6267700195312,18175426,13.43000030517578,60.579907157480214,11.520350199084987,13.777233155425376,-0.0017421363957603,0,0.5,1.0,0.59,3.0,0.79,11.0,0.00022582732332154798,0.019678346528309243,0.03602052804210709
2023-06-29,546.6727294921875,16937929,13.539999961853027,55.34516557144237,10.515563406897172,13.124899205719736,0.0052355301949851,1,-1.19,3.0,1.17,2.0,0.9,4.0,-0.0003386645052837478,-0.011363612493205166,-0.009040698997426877
2023-06-30,549.5348510742188,22654976,13.59000015258789,64.94831984625215,9.836819198400349,12.46728320425586,0.005208151114129,1,1.29,1.0,0.34,3.0,0.68,4.0,0.002032675426720365,-0.0027744418005825056,0.0013021131014181453
2023-07-03,552.3969116210938,14785585,13.56999969482422,63.28419826383744,9.421251566441128,11.858076876692913,0.0103627755947728,1,0.72,4.0,1.17,2.0,0.0,0.0,0.001957740034576938,0.0027821607436455675,0.016291421032377018
2023-07-05,555.2591552734375,14913592,14.18000030517578,40.5841937970549,9.12755475773372,10.925871227879782,-0.0292094437005172,0,-0.81,1.0,0.0,0.0,0.84,4.0,-0.0018686456158967246,0.0027821607436455675,0.016291421032377018
2023-07-06,539.0403442382812,28564891,15.4399995803833,30.735783989533587,7.481061794133325,10.236909341130492,0.0,0,1.15,1.0,0.81,6.0,0.0,0.0,-0.00031523483706941136,0.0027821607436455675,0.016291421032377018
2023-07-07,539.0403442382812,18796190,14.829999923706056,25.92591715022948,6.105820164028955,9.410691505710185,0.0,0,0.55,1.0,0.78,2.0,-0.42,5.0,0.004704298353081393,-0.015644804900570408,-0.012376067624886744
2023-07-10,539.0403442382812,18454982,15.06999969482422,26.923091118686926,4.958769654243156,8.520307135416779,0.0212386446589687,1,0.64,2.0,0.73,4.0,0.75,7.0,0.0032891535876820033,0.008248510001085618,6.708341184191724e-05
2023-07-11,550.4888305664062,17850636,14.84000015258789,44.82751013673004,4.916842726549135,7.799614253643251,0.0017330788099045,1,0.0,0.0,0.55,3.0,1.02,5.0,-0.002167456816167368,-0.004589660981225818,0.020647203000440317
2023-07-12,551.44287109375,15588228,13.539999961853027,45.76263099969096,4.904067395334323,7.220504881981466,0.0121107844743237,1,0.66,1.0,1.32,4.0,1.05,7.0,0.0032310640020125625,0.01493454866406796,0.0005285167019970505
2023-07-13,558.1212768554688,25442137,13.609999656677246,53.12497500979617,5.370921741951747,6.8505882539755225,0.0102564898916357,1,0.79,1.0,1.25,3.0,0.01,1.0,-0.0030134404822088623,0.026071680415565845,0.018595698095117408
2023-07-14,563.8456420898438,23121873,13.34000015258789,63.49209250560033,6.132128251679546,6.7068962535163275,0.0,0,0.65,2.0,1.49,1.0,0.74,2.0,-0.007410692182331924,0.016072886745524873,0.020330652324215936
2023-07-17,563.8456420898438,13807834,13.479999542236328,65.57384957928639,6.658633314837516,6.697243665780565,-0.0169204594867291,0,0.56,1.0,0.75,3.0,0.0,0.0,-0.0024489496393167443,-0.004073218174865723,-0.012304022286569793
2023-07-18,554.3051147460938,20932006,13.300000190734863,55.07246779930054,6.234187712228163,6.604632475070085,0.0,0,0.31,6.0,0.68,3.0,0.78,4.0,-0.00025192838579823906,-0.003328780045055546,0.023170839593770864
2023-07-19,554.3051147460938,22499123,13.760000228881836,55.88235017409637,5.8305999869674,6.4498259774495486,-0.0034425140130162,0,0.0,0.0,1.04,7.0,0.79,3.0,0.0,-0.015650356980048463,0.0013160387748223368
2023-07-20,552.3969116210938,15108109,13.989999771118164,52.23873471289655,5.29573186191169,6.219007154341977,-0.0328150877451571,0,1.4,2.0,-0.05,3.0,0.92,9.0,-0.0015186069095689536,-0.000872483381663014,-0.010592498926345728
2023-07-21,534.2699584960938,46711021,13.600000381469728,38.55423358316864,3.370300667216611,5.649265856916904,-0.0035714942595966,0,1.4,2.0,1.25,4.0,0.82,4.0,0.004540036607663556,-0.05045619205416152,-0.03624990599873523
2023-07-24,532.36181640625,25268835,13.90999984741211,32.91134320163452,1.671147505605063,4.853642186654536,0.0197133389037831,1,1.26,3.0,1.08,4.0,0.76,5.0,-0.0001771974418194322,-0.006233263326423488,0.009552792572597113
2023-07-25,542.8564453125,19590349,13.859999656677246,42.52871872780191,1.158036109335626,4.114520971190754,-0.0052724484380761,0,1.04,2.0,1.17,1.0,1.12,6.0,0.009156598400786198,0.010282793983982463,-0.0017654214484151831
2023-07-26,539.9942626953125,13314305,13.1899995803833,50.68483426651441,0.5145065033735818,3.39451807762732,0.0053003944947511,1,0.0,0.0,0.78,3.0,1.02,4.0,-0.0007024221354253735,0.021068647521272243,0.01704888796377979
2023-07-27,542.8564453125,12200358,14.40999984741211,52.631499200739405,0.2327755792372272,2.7621695779493014,-0.0035150031031597,0,0.0,0.0,0.82,5.0,1.36,6.0,-0.0042811141890044535,-0.009070706944363183,-0.014885721147351094
2023-07-28,540.9483032226562,18540078,13.329999923706056,51.281950336112125,-0.1428229534410547,2.1811710716712303,-0.0035270634421228,0,0.0,0.0,1.03,5.0,0.57,3.0,0.001540150649083527,-0.0006037248794487082,0.01862476588207196
2023-07-31,539.0403442382812,24208467,13.630000114440918,41.17660340720504,-0.5876695524018487,1.6274029468566145,0.0035395476512452,1,1.09,2.0,0.82,6.0,1.16,4.0,0.0026366433109039633,0.015198724449296819,0.022156052990268682
2023-08-01,540.9483032226562,16259643,13.93000030517578,42.028996257022136,-0.7772971448295038,1.1464629285193908,-0.0105819801358404,0,0.99,3.0,1.04,4.0,1.4,3.0,0.0018276753650217081,-0.01695411589382123,0.0025624319848203125
2023-08-02,535.2239990234375,25583234,16.09000015258789,32.352921806982835,-1.3736473354745158,0.6424408757206096,-0.012477549032912,0,0.34,4.0,1.13,5.0,1.67,1.0,0.0014479631182464647,-0.007564388979627745,-0.0008856161721302325
2023-08-04,528.5457153320312,26279173,17.100000381469727,23.188354735524555,-2.3579597469984037,0.0423607511768069,0.0072200019099983,1,0.73,1.0,0.7,5.0,0.71,3.0,0.0011109649518115106,-0.007523564041579611,-0.0009483832952458249
2023-08-07,532.36181640625,14369551,15.770000457763672,27.39710780992978,-2.7978550293429407,-0.5256824049271427,-0.0107526573522142,0,1.37,1.0,0.89,3.0,1.33,3.0,0.00032876483677957147,0.012423867927368049,-0.0023948045258006534
2023-08-08,526.6375122070312,19010690,15.989999771118164,28.985358092546647,-3.567257593746149,-1.133997442690944,0.0036233710678965,1,0.87,3.0,1.33,5.0,0.49,2.0,0.0003634997101045201,0.0019757082532523285,0.010869907403832535
2023-08-09,528.5457153320312,14389090,15.960000038146973,30.9858786893636,-3.977192030600577,-1.702636360272871,-0.0054153189957195,0,0.64,4.0,1.04,5.0,0.84,3.0,0.00042652007585042284,-0.019304672730802053,-0.01604263550784013
2023-08-10,525.6834716796875,17892615,15.850000381469728,30.555523469424926,-4.481368737945786,-2.258382835807454,-0.0090741707863112,0,0.77,1.0,0.95,6.0,0.25,6.0,0.004105387823833073,-0.005397224911098952,-0.018736633184047835
2023-08-11,520.913330078125,17608427,14.84000015258789,37.931072517799926,-5.205833365899821,-2.8478729418259277,-0.0091576168847815,0,0.6,1.0,0.29,5.0,1.14,6.0,-0.002720516060018996,0.008725180558421641,-0.0037280253623653836
2023-08-14,516.1430053710938,20939030,14.81999969482422,36.065585805543584,-6.094646844591239,-3.49722772237899,0.0018481669752463,1,0.0,0.0,1.11,5.0,0.12,2.0,0.0010249841079341682,-0.02964132143781051,-0.022927303783500275
2023-08-15,517.096923828125,14066307,16.459999084472656,23.52907233461785,-6.645459957026787,-4.12687416930855,0.0,0,0.0,0.0,0.01,1.0,0.32,6.0,0.00480438042102449,0.011740488835657592,0.028709194901746615
2023-08-16,517.096923828125,28269840,16.780000686645508,24.999666795505732,-7.001276954438936,-4.701754726334627,0.0036902233161113,1,0.93,3.0,0.64,4.0,0.92,2.0,0.0003135457817806664,-0.014935084384028907,-0.01700756228542022
2023-08-17,519.005126953125,22843138,17.889999389648438,23.40402362997848,-7.048042991392208,-5.171012379346144,-0.0091912862885111,0,1.34,1.0,0.58,2.0,-0.11,3.0,-0.001225512175489496,0.0010907869648533186,-0.02078804590499983
2023-08-18,514.2348022460938,17592345,17.299999237060547,21.999759453601413,-7.384902193652692,-5.613790342207454,-0.0037104062408793,0,0.31,1.0,0.0,0.0,0.12,2.0,0.0015031977294908128,-0.0015253685982954401,-0.009692300094118256
2023-08-21,512.3267822265625,16633821,17.1299991607666,21.99973130489856,-7.716871516712217,-6.034406577108407,0.0074488066541162,1,0.0,0.0,1.36,8.0,0.76,8.0,-0.0005138810643254832,-0.005892664332711073,0.004755724785265203
2023-08-22,516.1430053710938,14594304,16.969999313354492,25.0,-7.584591829326655,-6.344443627552057,0.020332556533227,1,0.32,2.0,0.9,3.0,0.0,0.0,0.00017556763480008897,0.016026340676186024,0.028301287499604255
2023-08-23,526.6375122070312,20636332,15.979999542236328,42.10522180757036,-6.55735116620815,-6.387025135283276,0.0217392992397573,1,0.29,1.0,1.12,2.0,0.87,5.0,0.0004451197536554652,-0.003457298366805306,-0.009281792245085962
2023-08-24,538.0862426757812,23280827,17.200000762939453,58.06451945757759,-4.764516293993324,-6.062523367025285,-0.0319147958740948,0,0.0,0.0,0.57,3.0,1.08,3.0,0.001904946196743973,0.021465893711388073,0.021067630544012284
2023-08-25,520.913330078125,24144537,15.68000030517578,42.10536948682292,-4.675496059518423,-5.785117905523913,0.0054941951884577,1,0.0,0.0,1.09,2.0,1.01,5.0,-0.0037901822213773917,-0.017936854221746734,-0.0335118338400604
2023-08-28,523.7753295898438,8991985,15.079999923706056,47.94518507093305,-4.324161201835295,-5.49292656478619,0.0054645235380383,1,1.09,1.0,0.7,4.0,0.64,2.0,-0.0013090351627094154,0.006160164799771994,0.004121981246762996
2023-08-29,526.6375122070312,10516678,14.449999809265137,48.64857621556385,-3.7712983985547903,-5.14860093153991,0.005434940705892,1,0.0,0.0,1.27,2.0,0.68,6.0,-6.600817961854855e-05,0.009667092874638072,0.012077930005359727
2023-08-30,529.499755859375,15117416,13.880000114440918,52.70276111648076,-3.066838892110354,-4.7322485236539995,-0.0108110083266054,0,1.65,1.0,0.49,7.0,1.39,2.0,0.0001886243790714115,0.011489357459781413,0.025919535803867744
2023-08-31,523.7753295898438,40431378,13.56999969482422,51.999887404773865,-2.9366115864301037,-4.373121136209221,-0.0018214690029231,0,1.24,1.0,0.38,4.0,1.64,2.0,-0.0016028849651440469,-0.0031552597449080455,0.00395359594810385
2023-09-01,522.8212890625,13669766,13.09000015258789,54.92951527957362,-2.877221784030666,-4.07394126577351,0.0164234854838438,1,0.93,3.0,0.52,2.0,1.56,2.0,0.0010010172886230073,-0.01276631436553699,0.00741234998153506
2023-09-05,526.6375122070312,12220686,14.010000228881836,55.952399992383995,-1.8705957091938217,-3.319511260676853,-0.0036230233800382,0,0.25,2.0,0.45,9.0,1.38,3.0,0.0017354415040899962,-0.01276631436553699,0.00741234998153506
2023-09-06,524.7294921875,14067008,14.449999809265137,53.571455771495074,-1.8116176061632816,-3.017932529774139,-0.014545720172038,0,0.0,0.0,1.03,6.0,1.28,1.0,-0.00016324073626783342,-0.01276631436553699,0.00741234998153506
2023-09-07,517.096923828125,20717005,14.399999618530272,51.72411257451742,-2.353630327828455,-2.885072089385002,-0.0055349808713667,0,-0.67,1.0,0.86,6.0,0.69,3.0,0.0014658741223405602,-0.02473565127468247,-0.007961929918368638
2023-09-08,514.2348022460938,15283568,13.84000015258789,51.13630993879534,-2.9797795627101777,-2.9040135840500376,-0.0055657873981496,0,0.0,0.0,1.23,3.0,1.13,6.0,0.0009215558948310054,-0.023954051440687185,-0.019797686741398812
2023-09-11,511.3726806640625,14631968,13.800000190734863,47.12640550857148,-3.664712114386816,-3.0561532901173933,0.014925408762844,1,0.51,4.0,1.16,6.0,0.34,2.0,0.0030531171425924875,-0.0045531606441893135,-0.0045001735580657565
2023-09-12,519.005126953125,16028336,14.229999542236328,45.23813331810133,-3.5507209666938024,-3.1550668254326752,-0.0055146306527521,0,1.02,2.0,0.98,7.0,0.51,1.0,0.0016733677994777985,-0.0004463506537114581,0.0009085808550355345
2023-09-13,516.1430053710938,16191392,13.479999542236328,34.66667576526304,-3.649264997504474,-3.2539064598470353,0.0223047702905474,1,0.72,3.0,0.56,4.0,1.24,4.0,-0.00556332326305542,0.009821706193164248,-0.007884023369777227
2023-09-14,527.6554565429688,17144287,12.81999969482422,55.11591782519653,-2.76651262049711,-3.15642769197705,0.0145453376112059,1,0.0,0.0,1.65,1.0,1.15,8.0,0.0017958901124717208,0.008178542685634449,0.005470031139030773
2023-09-15,535.3303833007812,42517441,13.789999961853027,58.17113468271561,-1.431125431386704,-2.8113672398589813,-0.0322579799250996,0,0.0,0.0,0.23,4.0,0.96,1.0,-0.002155596677621885,0.007945037270467026,0.006676109208370695
2023-09-18,518.0617065429688,36684692,14.0,44.96210806515921,-1.746131045312154,-2.598320000949616,-0.0037036151246895,0,0.0,0.0,0.95,2.0,0.59,4.0,-0.000815148181333325,-0.02427043622884273,-0.030087379570582606
2023-09-19,516.1430053710938,18901683,14.109999656677246,42.0655633331472,-2.1260901691319987,-2.503874034586093,-0.0055763108250506,0,0.95,1.0,1.07,4.0,0.96,6.0,0.00028554359396615325,-0.00470587339634565,0.004625510550277934
2023-09-20,513.2648315429688,24635567,15.140000343322754,43.53782647853497,-2.6291479057741753,-2.5289288088237094,-0.014953389276745,0,1.82,1.0,1.59,6.0,0.93,6.0,0.0006430824687451153,-0.007429857290883746,-0.009577734798716264
2023-09-21,505.58978271484375,32012694,17.540000915527344,40.21429210193016,-3.605574267999259,-2.7442579006588197,-0.0094876214797389,0,-0.64,1.0,1.09,2.0,0.96,1.0,0.0025549508158961842,-0.009980541443409985,-0.017406652924101707
2023-09-22,500.7929382324219,29049309,17.200000762939453,31.83190122762784,-4.7121457724086895,-3.137835475008794,0.005747233254294,1,0.0,0.0,1.0,3.0,0.98,8.0,0.0009036943995639479,-0.022110135952924992,-0.01764145683454532
2023-09-25,503.6711120605469,17116402,16.899999618530273,36.05771493128002,-5.295820169660715,-3.5694324139391784,-0.011428661448429,0,0.0,0.0,0.77,6.0,0.68,2.0,0.004033278269981899,0.003280001643841901,0.007918876449352963
2023-09-26,497.9148254394531,26392692,18.940000534057617,34.4481727293677,-6.151954653866653,-4.085936861924673,0.0057803315866897,1,0.59,3.0,1.42,2.0,1.02,5.0,-0.0002178097385048261,0.007005926068752055,0.007182121479708536
2023-09-27,500.7929382324219,16846401,18.219999313354492,39.9921773054189,-6.523014500983663,-4.573352389736471,0.0019157241052596,1,1.07,2.0,1.3,3.0,1.06,3.0,-0.0008777210926956824,-0.02261112462420989,-0.017654683766628376
2023-09-28,501.7523193359375,19733331,17.34000015258789,42.15465811060884,-6.6628627319090015,-4.991254458170977,0.0191204895927481,1,1.03,2.0,1.7,4.0,1.07,6.0,0.002710100200153054,0.013643214288157957,0.009547574138495829
2023-10-02,511.3460693359375,25427911,17.610000610351562,49.98457941776692,-5.931186984264627,-5.179240963389708,-0.007504690319548,0,0.88,1.0,0.86,4.0,1.18,8.0,-0.005120149624754378,0.005670552061863399,0.003887777767865863
2023-10-03,507.5085754394531,14490129,19.780000686645508,43.03156042629087,-5.596469749399432,-5.2626867205916525,-0.0170133675557384,0,1.17,1.0,1.46,3.0,0.66,3.0,0.005745343056007934,0.008630612302788832,0.004239612388045266
2023-10-04,498.8741455078125,28358964,18.579999923706055,40.21732365575634,-5.9592359018222965,-5.401996556837782,0.0153846172668583,1,1.01,1.0,1.46,4.0,0.49,6.0,0.0019166355232618226,-0.025556168811062818,-0.02095481609373595
2023-10-05,506.5491333007813,24945684,18.489999771118164,37.49995481554259,-5.563293138591121,-5.43425587318845,0.0075760597187641,1,0.0,0.0,1.08,1.0,1.38,2.0,0.0001516111518740093,0.014752341381595535,0.014316214226094415
2023-10-06,510.38677978515625,15336587,17.450000762939453,34.52394026124911,-4.883545178461702,-5.324113734243101,0.0225562075521721,1,0.0,0.0,-0.11,2.0,1.66,2.0,-0.0006344507962983137,0.004153600064759733,-0.005238061565079888
2023-10-11,521.899169921875,46639969,16.09000015258789,52.564072239196506,-3.3769588719728176,-4.934682761789044,0.0110294994758382,1,0.13,1.0,1.18,3.0,0.16,2.0,0.0006008641088628419,0.01820453536151856,0.01289744890005573
2023-10-12,527.6554565429688,34161176,16.690000534057617,57.31701829370951,-1.698910167804911,-4.2875282429922175,0.005454414849926,1,0.98,3.0,1.49,4.0,0.85,4.0,-0.003758872824822568,0.01534017639877483,0.007334708381162347
2023-10-13,530.5335083007812,31123496,19.31999969482422,60.97554447126295,-0.1352506705509313,-3.4570727285039604,-0.0144665467362289,0,0.27,1.0,1.03,4.0,1.12,2.0,0.0013337411367397856,0.004565122645054043,0.003049903139558996
2023-10-16,522.8585205078125,19875676,17.209999084472656,60.97559177910017,0.4791302588619146,-2.6698321310307858,0.0110091456104548,1,0.74,1.0,1.04,3.0,0.81,1.0,0.0034498526735733392,-0.02120737765817804,-0.02695418030831198
2023-10-17,528.61474609375,18364998,17.8799991607666,67.46981995257653,1.4142087516236188,-1.853023954499905,-0.0199635739047462,0,0.6,2.0,1.24,2.0,1.01,8.0,0.0007802568918739983,0.00840144499403861,0.01434708076896829
2023-10-18,518.0617065429688,26418940,19.219999313354492,58.241745949571914,1.2888658544187592,-1.224645992716172,0.0111111988174257,1,1.24,1.0,0.13,3.0,0.73,5.0,-0.0002609097479768785,-0.002411644003443403,-0.007951468397977113
2023-10-19,523.8179931640625,22881262,21.399999618530273,64.83519863867724,1.6351657553921086,-0.652683643094516,0.0183149282576076,1,0.16,2.0,1.4,3.0,0.7,8.0,0.004303052871834856,-0.015384873179416836,-0.017616101283518426
2023-10-20,533.4116821289062,45984177,21.709999084472656,67.34695467383017,2.653157495453911,0.0084845846151694,-0.0215827897902114,0,0.78,2.0,0.76,2.0,1.18,4.0,0.0021748199303619486,0.03694229065516508,-0.01338233526023802
2023-10-23,521.899169921875,22747367,20.3700008392334,59.633024845561565,2.5021169163608192,0.5072110509642994,0.0,0,0.51,1.0,0.95,7.0,0.73,3.0,-0.0014508549811510507,-0.017221059810511585,-0.015330656978860824
2023-10-24,521.899169921875,15007814,18.969999313354492,55.55554841528931,2.355266127426148,0.8768220662566693,0.0,0,0.8,5.0,0.85,7.0,0.0,0.0,-0.0005038966791286459,-0.002190266143337838,-0.0053073314412988015
2023-10-25,521.899169921875,16526355,20.190000534057617,57.89472803050266,2.2133714508827325,1.144131943181882,-0.0238970734420514,0,-0.22,1.0,0.88,4.0,0.96,5.0,-0.0029692153040949965,0.00581708035134354,0.013763635367801452
2023-10-26,509.42730712890625,28188348,20.68000030517578,55.5555841166389,1.0820703681018813,1.131719628165882,0.0037665083519868,1,0.12,2.0,0.54,11.0,1.14,8.0,-0.000992725378481718,-0.043649129208157667,-0.041298544811049775
2023-10-27,511.3460693359375,15679643,21.270000457763672,52.68821029286317,0.3364557315200045,0.9726668488367064,-0.0018760084574953,0,0.22,2.0,1.51,2.0,0.62,6.0,0.005474476980509069,-0.002167854718124307,-0.005433884890711171
2023-10-30,510.38677978515625,21404842,19.75,50.0,-0.3280740559671358,0.7125186678759381,-0.0056392611636897,0,0.0,0.0,0.76,2.0,0.52,2.0,-0.0006609096449337049,-0.016695327617526012,0.01212831652139612
2023-10-31,507.5085754394531,25667058,18.13999938964844,40.74073928624024,-1.0745786628469889,0.3550992017313527,-0.0018904944371453,0,0.41,1.0,0.93,3.0,1.09,3.0,0.0017028794282381021,0.0008140618433409852,-0.01298698056408909
2023-11-01,506.5491333007813,13603347,16.8700008392334,35.52623648497065,-1.7237377287254958,-0.0606681843600169,0.0359848377592282,1,-0.89,1.0,0.42,4.0,1.47,1.0,-0.005136671932754799,0.002904920186762361,0.009641515266511691
2023-11-02,524.7772216796875,29401438,15.65999984741211,46.739105630281905,-0.7586018814101863,-0.2002549237700508,0.0036562203781134,1,0.95,2.0,0.94,6.0,1.18,2.0,0.004818957001067936,0.017263421491156006,0.0233403695714145
2023-11-03,526.6959228515625,15426176,14.90999984741211,52.32552634304398,0.1592625013529414,-0.1283514387454524,0.0018217982136852,1,0.0,0.0,1.62,1.0,0.0,0.0,-0.0008054883399617463,0.030524031554646225,0.023576805798275924
2023-11-06,527.6554565429688,29215201,14.890000343322754,49.382771320249674,0.9531160586573152,0.087942060735101,0.0090906914165433,1,0.0,0.0,0.63,5.0,0.32,3.0,-0.006727043338677685,0.014478179866000529,0.02553926279612173
2023-11-07,532.4522094726562,14777790,14.8100004196167,59.99991517372421,1.946866332319132,0.4597269150519073,0.0018019883083972,1,1.06,1.0,0.81,3.0,0.7,2.0,-0.0021642199929325923,0.008824479273005004,-0.002802136181839665
2023-11-08,533.4116821289062,15314834,14.449999809265137,57.14280520844978,2.7797982249195456,0.923741177025435,0.0017985181391391,1,0.28,2.0,0.43,6.0,0.06,2.0,0.0003926512985428232,-0.0020517363139580524,0.007712893354478112
2023-11-09,534.3710327148438,13165684,15.289999961853027,50.8196499044663,3.4772309712775495,1.434439135875858,0.0,0,0.0,0.0,0.89,3.0,1.23,6.0,-0.0006791163810595524,-0.004436884579442801,0.00034854526657812634
2023-11-10,534.3710327148438,12994933,14.170000076293944,63.265269026477434,3.984026074876965,1.9443565236760791,0.0251347352153907,1,0.0,0.0,1.43,2.0,1.05,4.0,0.0042331222103415556,-0.00413023455531103,-0.0058542373567708195
2023-11-13,547.8023071289062,43866014,14.760000228881836,71.42854257614911,5.407126453179103,2.6369105095766843,0.0017511601143285,1,0.14,1.0,1.14,4.0,1.55,1.0,0.0011640889396631326,0.06352312435340268,0.040378380691029614
2023-11-14,548.7615966796875,21568576,14.15999984741211,71.87493165854522,6.536995984923351,3.416927604646018,0.0157344473473763,1,0.0,0.0,1.12,4.0,1.2,3.0,0.0028615993590586086,-0.010468005409589809,-0.009741793762775064
2023-11-15,557.3960571289062,50305088,14.18000030517578,91.6665783061501,8.036514588536193,4.340845001424054,0.0034421487417788,1,0.0,0.0,1.03,3.0,1.15,7.0,-0.0031317602473895922,0.02582455383612925,0.03621847708142978
2023-11-16,559.314697265625,28291435,14.31999969482422,91.66656063382192,9.272820803543368,5.327240161847917,-0.0051460025587605,0,1.12,1.0,0.1,2.0,1.29,6.0,-0.005194670295959769,-0.0011121521978245674,0.00719563569254178
